activityId,processId,templateId,displayName,description,taskId,conditionalGroupName,conditionalGroupOption,diagram_x,diagram_y,schematic_x,schematic_y,createdDateTime,lastUpdatedDateTime,status,progress,plannedStartDateTime,plannedCompleteDateTime,predictedStartDateTime,predictedCompleteDateTime,actualStartDateTime,actualCompleteDateTime,actualDuration,typicalDuration,maximumDuration,slaViolation,slaViolationDateTime,application,applicationCode,applicationMessage,isError,hadError,errorCode,errorMessage,value,milestoneId,releasePolicy,action,plannedActivationDateTime,plannedReleaseDateTime,predictedActivationDateTime,predictedReleaseDateTime,actualActivationDateTime,actualReleaseDateTime,activated,released,sequence,initialMilestoneId,terminalMilestoneId,errorCount,transitionId,initialActivityId,terminalActivityId,processObjectType,uniqueId
SignDocument,a428f232-7599-41dc-8fcb-0cf1d242815a,ConditionalBranch_1.0,Sign Document,Sign Document description,DocumentHandler,,,450,180,350,50,2023-10-17 16:37:34.699+0100,2023-10-17 16:37:51.699+0100,Completed,On Time,2023-10-17 16:37:48.699+0100,2023-10-17 16:37:51.699+0100,2023-10-17 16:37:48.699+0100,2023-10-17 16:37:51.699+0100,2023-10-17 16:37:48.699+0100,2023-10-17 16:37:51.699+0100,3000,3000,6000,false,,,,,false,false,,,14345.0,,,,,,,,,,,,,,,,,,,Activity,Activity-SignDocument
BackupDocument,a428f232-7599-41dc-8fcb-0cf1d242815a,ConditionalBranch_1.0,Backup Document,Backup Document description,DocumentHandler,,,650,180,450,50,2023-10-17 16:37:34.699+0100,2023-10-17 16:37:57.699+0100,Completed,On Time,2023-10-17 16:37:51.699+0100,2023-10-17 16:37:57.699+0100,2023-10-17 16:37:51.699+0100,2023-10-17 16:37:57.699+0100,2023-10-17 16:37:51.699+0100,2023-10-17 16:37:57.699+0100,6000,6000,12000,false,,,,,false,false,,,14345.0,,,,,,,,,,,,,,,,,,,Activity,Activity-BackupDocument
SendToPartner,a428f232-7599-41dc-8fcb-0cf1d242815a,ConditionalBranch_1.0,Send to Partner,Send to Partner description,,,,250,320,550,50,2023-10-17 16:37:34.699+0100,2023-10-17 16:37:57.699+0100,Running,On Time,2023-10-17 16:37:57.699+0100,2023-10-17 16:38:05.699+0100,2023-10-17 16:37:57.699+0100,2023-10-17 16:38:05.699+0100,2023-10-17 16:37:57.699+0100,,,8000,16000,false,,,,,false,false,,,14345.0,,,,,,,,,,,,,,,,,,,Activity,Activity-SendToPartner
ValidateInvoice,a428f232-7599-41dc-8fcb-0cf1d242815a,ConditionalBranch_1.0,Validate Invoice,Validate Invoice description,,,,250,100,150,50,2023-10-17 16:37:34.699+0100,2023-10-17 16:37:46.699+0100,Completed,On Time,2023-10-17 16:37:44.699+0100,2023-10-17 16:37:46.699+0100,2023-10-17 16:37:44.699+0100,2023-10-17 16:37:46.699+0100,2023-10-17 16:37:44.699+0100,2023-10-17 16:37:46.699+0100,2000,2000,4000,false,,,,,false,false,,,14345.0,,,,,,,,,,,,,,,,,,,Activity,Activity-ValidateInvoice
SecondaryInvoiceValidation,a428f232-7599-41dc-8fcb-0cf1d242815a,ConditionalBranch_1.0,Secondary Invoice Validation,Secondary Invoice Validation description,,Secondary Invoice Group,1,450,15,250,75,2023-10-17 16:37:34.699+0100,2023-10-17 16:37:48.699+0100,Completed,On Time,2023-10-17 16:37:46.699+0100,2023-10-17 16:37:48.699+0100,2023-10-17 16:37:46.699+0100,2023-10-17 16:37:48.699+0100,2023-10-17 16:37:46.699+0100,2023-10-17 16:37:48.699+0100,2000,2000,4000,false,,,,,false,false,,,14345.0,,,,,,,,,,,,,,,,,,,Activity,Activity-SecondaryInvoiceValidation
InboundInvoice,a428f232-7599-41dc-8fcb-0cf1d242815a,ConditionalBranch_1.0,Inbound Invoice,Inbound Invoice description,,,,50,100,50,50,2023-10-17 16:37:34.699+0100,2023-10-17 16:37:44.699+0100,Completed,On Time,2023-10-17 16:37:34.699+0100,2023-10-17 16:37:44.699+0100,2023-10-17 16:37:34.699+0100,2023-10-17 16:37:44.699+0100,2023-10-17 16:37:34.699+0100,2023-10-17 16:37:44.699+0100,10000,10000,20000,false,,,,,false,false,,,14345.0,,,,,,,,,,,,,,,,,,,Activity,Activity-InboundInvoice
SendToPartner,a428f232-7599-41dc-8fcb-0cf1d242815a,ConditionalBranch_1.0,Start,Start description,,,,,,,,2023-10-17 16:37:34.699+0100,2023-10-17 16:37:57.699+0100,Released,,,,,,,,,,,,,,,,,,,,,Start,,,2023-10-17 16:37:57.699+0100,2023-10-17 16:37:57.699+0100,2023-10-17 16:37:57.699+0100,2023-10-17 16:37:57.699+0100,2023-10-17 16:37:57.699+0100,2023-10-17 16:37:57.699+0100,true,true,,,,,,,,Milestone,Activity-SendToPartner|Milestone-Start
SecondaryInvoiceValidation,a428f232-7599-41dc-8fcb-0cf1d242815a,ConditionalBranch_1.0,Start,Start description,,,,,,,,2023-10-17 16:37:34.699+0100,2023-10-17 16:37:46.699+0100,Released,,,,,,,,,,,,,,,,,,,,,Start,,,2023-10-17 16:37:46.699+0100,2023-10-17 16:37:46.699+0100,2023-10-17 16:37:46.699+0100,2023-10-17 16:37:46.699+0100,2023-10-17 16:37:46.699+0100,2023-10-17 16:37:46.699+0100,true,true,,,,,,,,Milestone,Activity-SecondaryInvoiceValidation|Milestone-Start
BackupDocument,a428f232-7599-41dc-8fcb-0cf1d242815a,ConditionalBranch_1.0,Start,Start description,,,,,,,,2023-10-17 16:37:34.699+0100,2023-10-17 16:37:51.699+0100,Released,,,,,,,,,,,,,,,,,,,,,Start,,,2023-10-17 16:37:51.699+0100,2023-10-17 16:37:51.699+0100,2023-10-17 16:37:51.699+0100,2023-10-17 16:37:51.699+0100,2023-10-17 16:37:51.699+0100,2023-10-17 16:37:51.699+0100,true,true,,,,,,,,Milestone,Activity-BackupDocument|Milestone-Start
SignDocument,a428f232-7599-41dc-8fcb-0cf1d242815a,ConditionalBranch_1.0,End,End description,,,,,,,,2023-10-17 16:37:34.699+0100,2023-10-17 16:37:51.699+0100,Released,,,,,,,,,,,,,,,,,,,,,End,,,2023-10-17 16:37:51.699+0100,2023-10-17 16:37:51.699+0100,2023-10-17 16:37:51.699+0100,2023-10-17 16:37:51.699+0100,2023-10-17 16:37:51.699+0100,2023-10-17 16:37:51.699+0100,true,true,,,,,,,,Milestone,Activity-SignDocument|Milestone-End
SecondaryInvoiceValidation,a428f232-7599-41dc-8fcb-0cf1d242815a,ConditionalBranch_1.0,End,End description,,,,,,,,2023-10-17 16:37:34.699+0100,2023-10-17 16:37:48.699+0100,Released,,,,,,,,,,,,,,,,,,,,,End,,,2023-10-17 16:37:48.699+0100,2023-10-17 16:37:48.699+0100,2023-10-17 16:37:48.699+0100,2023-10-17 16:37:48.699+0100,2023-10-17 16:37:48.699+0100,2023-10-17 16:37:48.699+0100,true,true,,,,,,,,Milestone,Activity-SecondaryInvoiceValidation|Milestone-End
SignDocument,a428f232-7599-41dc-8fcb-0cf1d242815a,ConditionalBranch_1.0,Start,Start description,,,,,,,,2023-10-17 16:37:34.699+0100,2023-10-17 16:37:48.699+0100,Released,,,,,,,,,,,,,,,,,,,,,Start,First Activated,,2023-10-17 16:37:48.699+0100,2023-10-17 16:37:48.699+0100,2023-10-17 16:37:48.699+0100,2023-10-17 16:37:48.699+0100,2023-10-17 16:37:48.699+0100,2023-10-17 16:37:48.699+0100,true,true,,,,,,,,Milestone,Activity-SignDocument|Milestone-Start
InboundInvoice,a428f232-7599-41dc-8fcb-0cf1d242815a,ConditionalBranch_1.0,End,End description,,,,,,,,2023-10-17 16:37:34.699+0100,2023-10-17 16:37:44.699+0100,Released,,,,,,,,,,,,,,,,,,,,,End,,,2023-10-17 16:37:44.699+0100,2023-10-17 16:37:44.699+0100,2023-10-17 16:37:44.699+0100,2023-10-17 16:37:44.699+0100,2023-10-17 16:37:44.699+0100,2023-10-17 16:37:44.699+0100,true,true,,,,,,,,Milestone,Activity-InboundInvoice|Milestone-End
SendToPartner,a428f232-7599-41dc-8fcb-0cf1d242815a,ConditionalBranch_1.0,End,End description,,,,,,,,2023-10-17 16:37:34.699+0100,2023-10-17 16:37:34.699+0100,Pending,,,,,,,,,,,,,,,,,,,,,End,,,2023-10-17 16:38:05.699+0100,2023-10-17 16:38:05.699+0100,2023-10-17 16:38:05.699+0100,2023-10-17 16:38:05.699+0100,,,false,false,,,,,,,,Milestone,Activity-SendToPartner|Milestone-End
ValidateInvoice,a428f232-7599-41dc-8fcb-0cf1d242815a,ConditionalBranch_1.0,Start,Start description,,,,,,,,2023-10-17 16:37:34.699+0100,2023-10-17 16:37:44.699+0100,Released,,,,,,,,,,,,,,,,,,,,,Start,,,2023-10-17 16:37:44.699+0100,2023-10-17 16:37:44.699+0100,2023-10-17 16:37:44.699+0100,2023-10-17 16:37:44.699+0100,2023-10-17 16:37:44.699+0100,2023-10-17 16:37:44.699+0100,true,true,,,,,,,,Milestone,Activity-ValidateInvoice|Milestone-Start
InboundInvoice,a428f232-7599-41dc-8fcb-0cf1d242815a,ConditionalBranch_1.0,Start,Start description,,,,,,,,2023-10-17 16:37:34.699+0100,2023-10-17 16:37:34.699+0100,Released,,,,,,,,,,,,,,,,,,,,,Start,,,2023-10-17 16:37:34.699+0100,2023-10-17 16:37:34.699+0100,2023-10-17 16:37:34.699+0100,2023-10-17 16:37:34.699+0100,2023-10-17 16:37:34.699+0100,2023-10-17 16:37:34.699+0100,true,true,,,,,,,,Milestone,Activity-InboundInvoice|Milestone-Start
ValidateInvoice,a428f232-7599-41dc-8fcb-0cf1d242815a,ConditionalBranch_1.0,End,End description,,,,,,,,2023-10-17 16:37:34.699+0100,2023-10-17 16:37:46.699+0100,Released,,,,,,,,,,,,,,,,,,,,,End,,,2023-10-17 16:37:46.699+0100,2023-10-17 16:37:46.699+0100,2023-10-17 16:37:46.699+0100,2023-10-17 16:37:46.699+0100,2023-10-17 16:37:46.699+0100,2023-10-17 16:37:46.699+0100,true,true,,,,,,,,Milestone,Activity-ValidateInvoice|Milestone-End
BackupDocument,a428f232-7599-41dc-8fcb-0cf1d242815a,ConditionalBranch_1.0,End,End description,,,,,,,,2023-10-17 16:37:34.699+0100,2023-10-17 16:37:57.699+0100,Released,,,,,,,,,,,,,,,,,,,,,End,,,2023-10-17 16:37:57.699+0100,2023-10-17 16:37:57.699+0100,2023-10-17 16:37:57.699+0100,2023-10-17 16:37:57.699+0100,2023-10-17 16:37:57.699+0100,2023-10-17 16:37:57.699+0100,true,true,,,,,,,,Milestone,Activity-BackupDocument|Milestone-End
SecondaryInvoiceValidation,a428f232-7599-41dc-8fcb-0cf1d242815a,ConditionalBranch_1.0,,,,,,,,,,2023-10-17 16:37:34.699+0100,2023-10-17 16:37:48.699+0100,Completed,,2023-10-17 16:37:46.699+0100,2023-10-17 16:37:48.699+0100,2023-10-17 16:37:46.699+0100,2023-10-17 16:37:48.699+0100,2023-10-17 16:37:46.699+0100,2023-10-17 16:37:48.699+0100,2000,2000,4000,false,,,,,false,,,,,,,,,,,,,,,,1,Start,End,0,,,,Section,Activity-SecondaryInvoiceValidation|Section-1
SendToPartner,a428f232-7599-41dc-8fcb-0cf1d242815a,ConditionalBranch_1.0,,,,,,,,,,2023-10-17 16:37:34.699+0100,2023-10-17 16:37:57.699+0100,Running,,2023-10-17 16:37:57.699+0100,2023-10-17 16:38:05.699+0100,2023-10-17 16:37:57.699+0100,2023-10-17 16:38:05.699+0100,2023-10-17 16:37:57.699+0100,,,8000,16000,false,,,,,false,,,,,,,,,,,,,,,,1,Start,End,0,,,,Section,Activity-SendToPartner|Section-1
ValidateInvoice,a428f232-7599-41dc-8fcb-0cf1d242815a,ConditionalBranch_1.0,,,,,,,,,,2023-10-17 16:37:34.699+0100,2023-10-17 16:37:46.699+0100,Completed,,2023-10-17 16:37:44.699+0100,2023-10-17 16:37:46.699+0100,2023-10-17 16:37:44.699+0100,2023-10-17 16:37:46.699+0100,2023-10-17 16:37:44.699+0100,2023-10-17 16:37:46.699+0100,2000,2000,4000,false,,,,,false,,,,,,,,,,,,,,,,1,Start,End,0,,,,Section,Activity-ValidateInvoice|Section-1
InboundInvoice,a428f232-7599-41dc-8fcb-0cf1d242815a,ConditionalBranch_1.0,,,,,,,,,,2023-10-17 16:37:34.699+0100,2023-10-17 16:37:44.699+0100,Completed,,2023-10-17 16:37:34.699+0100,2023-10-17 16:37:44.699+0100,2023-10-17 16:37:34.699+0100,2023-10-17 16:37:44.699+0100,2023-10-17 16:37:34.699+0100,2023-10-17 16:37:44.699+0100,10000,10000,20000,false,,,,,false,,,,,,,,,,,,,,,,1,Start,End,0,,,,Section,Activity-InboundInvoice|Section-1
BackupDocument,a428f232-7599-41dc-8fcb-0cf1d242815a,ConditionalBranch_1.0,,,,,,,,,,2023-10-17 16:37:34.699+0100,2023-10-17 16:37:57.699+0100,Completed,,2023-10-17 16:37:51.699+0100,2023-10-17 16:37:57.699+0100,2023-10-17 16:37:51.699+0100,2023-10-17 16:37:57.699+0100,2023-10-17 16:37:51.699+0100,2023-10-17 16:37:57.699+0100,6000,6000,12000,false,,,,,false,,,,,,,,,,,,,,,,1,Start,End,0,,,,Section,Activity-BackupDocument|Section-1
SignDocument,a428f232-7599-41dc-8fcb-0cf1d242815a,ConditionalBranch_1.0,,,,,,,,,,2023-10-17 16:37:34.699+0100,2023-10-17 16:37:51.699+0100,Completed,,2023-10-17 16:37:48.699+0100,2023-10-17 16:37:51.699+0100,2023-10-17 16:37:48.699+0100,2023-10-17 16:37:51.699+0100,2023-10-17 16:37:48.699+0100,2023-10-17 16:37:51.699+0100,3000,3000,6000,false,,,,,false,,,,,,,,,,,,,,,,1,Start,End,0,,,,Section,Activity-SignDocument|Section-1
,a428f232-7599-41dc-8fcb-0cf1d242815a,ConditionalBranch_1.0,Document Handler,Document Handler description,DocumentHandler,,,,,,,2023-10-17 16:37:34.699+0100,2023-10-17 16:37:57.699+0100,Completed,On Time,2023-10-17 16:37:46.699+0100,2023-10-17 16:37:57.699+0100,2023-10-17 16:37:51.699+0100,2023-10-17 16:37:57.699+0100,2023-10-17 16:37:48.699+0100,2023-10-17 16:37:57.699+0100,9000,9000,18000,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,Task,Task-DocumentHandler
,a428f232-7599-41dc-8fcb-0cf1d242815a,ConditionalBranch_1.0,,,,,,,,,,2023-10-17 16:37:34.699+0100,2023-10-17 16:37:34.699+0100,Activated,,,,,,,,,,,,,,,,,,,,,,,ERP.Invoice.Inbound.Trigger.ConditionalBranch,2023-10-17 16:37:34.699+0100,,2023-10-17 16:37:34.699+0100,,2023-10-17 16:37:34.699+0100,,true,,,,Start,,a4e749c8-8834-40ad-a19b-00c87f50fce6,,InboundInvoice,Transition,Transition-a4e749c8-8834-40ad-a19b-00c87f50fce6
,a428f232-7599-41dc-8fcb-0cf1d242815a,ConditionalBranch_1.0,,,,,,,,,,2023-10-17 16:37:34.699+0100,2023-10-17 16:37:48.699+0100,Activated,,,,,,,,,,,,,,,,,,,,,,,ERP.Invoice.Validate2.Complete,2023-10-17 16:37:48.699+0100,,2023-10-17 16:37:48.699+0100,,2023-10-17 16:37:48.699+0100,,true,,,End,Start,,49e50b44-09e5-4d74-a12c-65599a9da680,SecondaryInvoiceValidation,SignDocument,Transition,Transition-49e50b44-09e5-4d74-a12c-65599a9da680
,a428f232-7599-41dc-8fcb-0cf1d242815a,ConditionalBranch_1.0,,,,Secondary Invoice Group,0,,,,,2023-10-17 16:37:34.699+0100,2023-10-17 16:37:34.699+0100,Pending,,,,,,,,,,,,,,,,,,,,,,,ERP.Invoice.Validate.Complete,2023-10-17 16:37:46.699+0100,,2023-10-17 16:37:46.699+0100,,,,false,,,End,Start,,f5a1e3bb-551d-474b-8d44-883425130858,ValidateInvoice,SignDocument,Transition,Transition-f5a1e3bb-551d-474b-8d44-883425130858
,a428f232-7599-41dc-8fcb-0cf1d242815a,ConditionalBranch_1.0,,,,Secondary Invoice Group,1,,,,,2023-10-17 16:37:34.699+0100,2023-10-17 16:37:46.699+0100,Activated,,,,,,,,,,,,,,,,,,,,,,,ERP.Invoice.Validate.Refer,2023-10-17 16:37:46.699+0100,,2023-10-17 16:37:46.699+0100,,2023-10-17 16:37:46.699+0100,,true,,,End,Start,,31a73c98-6cea-41fc-a755-c0cfe14182cf,ValidateInvoice,SecondaryInvoiceValidation,Transition,Transition-31a73c98-6cea-41fc-a755-c0cfe14182cf
,a428f232-7599-41dc-8fcb-0cf1d242815a,ConditionalBranch_1.0,,,,,,,,,,2023-10-17 16:37:34.699+0100,2023-10-17 16:37:51.699+0100,Activated,,,,,,,,,,,,,,,,,,,,,,,ERP.Invoice.SignDoc.Complete,2023-10-17 16:37:51.699+0100,,2023-10-17 16:37:51.699+0100,,2023-10-17 16:37:51.699+0100,,true,,,End,Start,,1cf9872e-1659-49d8-bb1e-08d4d51c5b53,SignDocument,BackupDocument,Transition,Transition-1cf9872e-1659-49d8-bb1e-08d4d51c5b53
,a428f232-7599-41dc-8fcb-0cf1d242815a,ConditionalBranch_1.0,,,,,,,,,,2023-10-17 16:37:34.699+0100,2023-10-17 16:37:57.699+0100,Activated,,,,,,,,,,,,,,,,,,,,,,,ERP.Invoice.BackupDoc.Complete,2023-10-17 16:37:57.699+0100,,2023-10-17 16:37:57.699+0100,,2023-10-17 16:37:57.699+0100,,true,,,End,Start,,8e9ae1ac-4f5e-422e-ae2a-643c7193a200,BackupDocument,SendToPartner,Transition,Transition-8e9ae1ac-4f5e-422e-ae2a-643c7193a200
,a428f232-7599-41dc-8fcb-0cf1d242815a,ConditionalBranch_1.0,,,,,,,,,,2023-10-17 16:37:34.699+0100,2023-10-17 16:37:34.699+0100,Pending,,,,,,,,,,,,,,,,,,,,,,,ERP.Invoice.SendToPartner.Complete,2023-10-17 16:38:05.699+0100,,2023-10-17 16:38:05.699+0100,,,,false,,,End,,,2f51da37-d20c-42d0-8d9b-bd7084016300,SendToPartner,,Transition,Transition-2f51da37-d20c-42d0-8d9b-bd7084016300
,a428f232-7599-41dc-8fcb-0cf1d242815a,ConditionalBranch_1.0,,,,,,,,,,2023-10-17 16:37:34.699+0100,2023-10-17 16:37:44.699+0100,Activated,,,,,,,,,,,,,,,,,,,,,,,ERP.Invoice.Inbound.Complete,2023-10-17 16:37:44.699+0100,,2023-10-17 16:37:44.699+0100,,2023-10-17 16:37:44.699+0100,,true,,,End,Start,,46ba9466-3178-4ccf-a2f8-142cce2d91b5,InboundInvoice,ValidateInvoice,Transition,Transition-46ba9466-3178-4ccf-a2f8-142cce2d91b5
SecondaryInvoiceValidation,62d091f9-da6b-4c43-b961-0c1b2be7829b,ConditionalBranch_1.0,Secondary Invoice Validation,Secondary Invoice Validation description,,Secondary Invoice Group,1,450,15,250,75,2023-10-17 16:37:34.700+0100,2023-10-17 16:37:58.700+0100,Completed,Delayed,2023-10-17 16:37:46.700+0100,2023-10-17 16:37:48.700+0100,2023-10-17 16:37:46.700+0100,2023-10-17 16:37:57.700+0100,2023-10-17 16:37:46.700+0100,2023-10-17 16:37:58.700+0100,12000,2000,4000,false,,,,,false,true,Code-402,Error message 402,81287.02,,,,,,,,,,,,,,,,,,,Activity,Activity-SecondaryInvoiceValidation
ValidateInvoice,62d091f9-da6b-4c43-b961-0c1b2be7829b,ConditionalBranch_1.0,Validate Invoice,Validate Invoice description,,,,250,100,150,50,2023-10-17 16:37:34.700+0100,2023-10-17 16:37:46.700+0100,Completed,On Time,2023-10-17 16:37:44.700+0100,2023-10-17 16:37:46.700+0100,2023-10-17 16:37:44.700+0100,2023-10-17 16:37:46.700+0100,2023-10-17 16:37:44.700+0100,2023-10-17 16:37:46.700+0100,2000,2000,4000,false,,,,,false,false,,,81287.02,,,,,,,,,,,,,,,,,,,Activity,Activity-ValidateInvoice
BackupDocument,62d091f9-da6b-4c43-b961-0c1b2be7829b,ConditionalBranch_1.0,Backup Document,Backup Document description,DocumentHandler,,,650,180,450,50,2023-10-17 16:37:34.700+0100,2023-10-17 16:38:01.700+0100,Running,Delayed,2023-10-17 16:37:51.700+0100,2023-10-17 16:37:57.700+0100,2023-10-17 16:38:01.700+0100,2023-10-17 16:38:07.700+0100,2023-10-17 16:38:01.700+0100,,,6000,12000,false,,,,,false,false,,,81287.02,,,,,,,,,,,,,,,,,,,Activity,Activity-BackupDocument
SignDocument,62d091f9-da6b-4c43-b961-0c1b2be7829b,ConditionalBranch_1.0,Sign Document,Sign Document description,DocumentHandler,,,450,180,350,50,2023-10-17 16:37:34.700+0100,2023-10-17 16:38:01.700+0100,Completed,Delayed,2023-10-17 16:37:48.700+0100,2023-10-17 16:37:51.700+0100,2023-10-17 16:37:57.700+0100,2023-10-17 16:38:01.700+0100,2023-10-17 16:37:58.700+0100,2023-10-17 16:38:01.700+0100,3000,3000,6000,false,,,,,false,false,,,81287.02,,,,,,,,,,,,,,,,,,,Activity,Activity-SignDocument
SendToPartner,62d091f9-da6b-4c43-b961-0c1b2be7829b,ConditionalBranch_1.0,Send to Partner,Send to Partner description,,,,250,320,550,50,2023-10-17 16:37:34.700+0100,2023-10-17 16:37:34.700+0100,Pending,Jeopardy,2023-10-17 16:37:57.700+0100,2023-10-17 16:38:05.700+0100,2023-10-17 16:38:07.700+0100,2023-10-17 16:38:15.700+0100,,,,8000,16000,false,,,,,false,false,,,81287.02,,,,,,,,,,,,,,,,,,,Activity,Activity-SendToPartner
InboundInvoice,62d091f9-da6b-4c43-b961-0c1b2be7829b,ConditionalBranch_1.0,Inbound Invoice,Inbound Invoice description,,,,50,100,50,50,2023-10-17 16:37:34.700+0100,2023-10-17 16:37:44.700+0100,Completed,On Time,2023-10-17 16:37:34.700+0100,2023-10-17 16:37:44.700+0100,2023-10-17 16:37:34.700+0100,2023-10-17 16:37:44.700+0100,2023-10-17 16:37:34.700+0100,2023-10-17 16:37:44.700+0100,10000,10000,20000,false,,,,,false,false,,,81287.02,,,,,,,,,,,,,,,,,,,Activity,Activity-InboundInvoice
ValidateInvoice,62d091f9-da6b-4c43-b961-0c1b2be7829b,ConditionalBranch_1.0,End,End description,,,,,,,,2023-10-17 16:37:34.700+0100,2023-10-17 16:37:46.700+0100,Released,,,,,,,,,,,,,,,,,,,,,End,,,2023-10-17 16:37:46.700+0100,2023-10-17 16:37:46.700+0100,2023-10-17 16:37:46.700+0100,2023-10-17 16:37:46.700+0100,2023-10-17 16:37:46.700+0100,2023-10-17 16:37:46.700+0100,true,true,,,,,,,,Milestone,Activity-ValidateInvoice|Milestone-End
SignDocument,62d091f9-da6b-4c43-b961-0c1b2be7829b,ConditionalBranch_1.0,End,End description,,,,,,,,2023-10-17 16:37:34.700+0100,2023-10-17 16:38:01.700+0100,Released,,,,,,,,,,,,,,,,,,,,,End,,,2023-10-17 16:37:51.700+0100,2023-10-17 16:37:51.700+0100,2023-10-17 16:38:01.700+0100,2023-10-17 16:38:01.700+0100,2023-10-17 16:38:01.700+0100,2023-10-17 16:38:01.700+0100,true,true,,,,,,,,Milestone,Activity-SignDocument|Milestone-End
ValidateInvoice,62d091f9-da6b-4c43-b961-0c1b2be7829b,ConditionalBranch_1.0,Start,Start description,,,,,,,,2023-10-17 16:37:34.700+0100,2023-10-17 16:37:44.700+0100,Released,,,,,,,,,,,,,,,,,,,,,Start,,,2023-10-17 16:37:44.700+0100,2023-10-17 16:37:44.700+0100,2023-10-17 16:37:44.700+0100,2023-10-17 16:37:44.700+0100,2023-10-17 16:37:44.700+0100,2023-10-17 16:37:44.700+0100,true,true,,,,,,,,Milestone,Activity-ValidateInvoice|Milestone-Start
BackupDocument,62d091f9-da6b-4c43-b961-0c1b2be7829b,ConditionalBranch_1.0,End,End description,,,,,,,,2023-10-17 16:37:34.700+0100,2023-10-17 16:37:34.700+0100,Pending,,,,,,,,,,,,,,,,,,,,,End,,,2023-10-17 16:37:57.700+0100,2023-10-17 16:37:57.700+0100,2023-10-17 16:38:07.700+0100,2023-10-17 16:38:07.700+0100,,,false,false,,,,,,,,Milestone,Activity-BackupDocument|Milestone-End
SignDocument,62d091f9-da6b-4c43-b961-0c1b2be7829b,ConditionalBranch_1.0,Start,Start description,,,,,,,,2023-10-17 16:37:34.700+0100,2023-10-17 16:37:58.700+0100,Released,,,,,,,,,,,,,,,,,,,,,Start,First Activated,,2023-10-17 16:37:48.700+0100,2023-10-17 16:37:48.700+0100,2023-10-17 16:37:57.700+0100,2023-10-17 16:37:57.700+0100,2023-10-17 16:37:58.700+0100,2023-10-17 16:37:58.700+0100,true,true,,,,,,,,Milestone,Activity-SignDocument|Milestone-Start
InboundInvoice,62d091f9-da6b-4c43-b961-0c1b2be7829b,ConditionalBranch_1.0,Start,Start description,,,,,,,,2023-10-17 16:37:34.700+0100,2023-10-17 16:37:34.700+0100,Released,,,,,,,,,,,,,,,,,,,,,Start,,,2023-10-17 16:37:34.700+0100,2023-10-17 16:37:34.700+0100,2023-10-17 16:37:34.700+0100,2023-10-17 16:37:34.700+0100,2023-10-17 16:37:34.700+0100,2023-10-17 16:37:34.700+0100,true,true,,,,,,,,Milestone,Activity-InboundInvoice|Milestone-Start
SendToPartner,62d091f9-da6b-4c43-b961-0c1b2be7829b,ConditionalBranch_1.0,Start,Start description,,,,,,,,2023-10-17 16:37:34.700+0100,2023-10-17 16:37:34.700+0100,Pending,,,,,,,,,,,,,,,,,,,,,Start,,,2023-10-17 16:37:57.700+0100,2023-10-17 16:37:57.700+0100,2023-10-17 16:38:07.700+0100,2023-10-17 16:38:07.700+0100,,,false,false,,,,,,,,Milestone,Activity-SendToPartner|Milestone-Start
SecondaryInvoiceValidation,62d091f9-da6b-4c43-b961-0c1b2be7829b,ConditionalBranch_1.0,Start,Start description,,,,,,,,2023-10-17 16:37:34.700+0100,2023-10-17 16:37:46.700+0100,Released,,,,,,,,,,,,,,,,,,,,,Start,,,2023-10-17 16:37:46.700+0100,2023-10-17 16:37:46.700+0100,2023-10-17 16:37:46.700+0100,2023-10-17 16:37:46.700+0100,2023-10-17 16:37:46.700+0100,2023-10-17 16:37:46.700+0100,true,true,,,,,,,,Milestone,Activity-SecondaryInvoiceValidation|Milestone-Start
SecondaryInvoiceValidation,62d091f9-da6b-4c43-b961-0c1b2be7829b,ConditionalBranch_1.0,End,End description,,,,,,,,2023-10-17 16:37:34.700+0100,2023-10-17 16:37:58.700+0100,Released,,,,,,,,,,,,,,,,,,,,,End,,,2023-10-17 16:37:48.700+0100,2023-10-17 16:37:48.700+0100,2023-10-17 16:37:57.700+0100,2023-10-17 16:37:57.700+0100,2023-10-17 16:37:58.700+0100,2023-10-17 16:37:58.700+0100,true,true,,,,,,,,Milestone,Activity-SecondaryInvoiceValidation|Milestone-End
BackupDocument,62d091f9-da6b-4c43-b961-0c1b2be7829b,ConditionalBranch_1.0,Start,Start description,,,,,,,,2023-10-17 16:37:34.700+0100,2023-10-17 16:38:01.700+0100,Released,,,,,,,,,,,,,,,,,,,,,Start,,,2023-10-17 16:37:51.700+0100,2023-10-17 16:37:51.700+0100,2023-10-17 16:38:01.700+0100,2023-10-17 16:38:01.700+0100,2023-10-17 16:38:01.700+0100,2023-10-17 16:38:01.700+0100,true,true,,,,,,,,Milestone,Activity-BackupDocument|Milestone-Start
SendToPartner,62d091f9-da6b-4c43-b961-0c1b2be7829b,ConditionalBranch_1.0,End,End description,,,,,,,,2023-10-17 16:37:34.700+0100,2023-10-17 16:37:34.700+0100,Pending,,,,,,,,,,,,,,,,,,,,,End,,,2023-10-17 16:38:05.700+0100,2023-10-17 16:38:05.700+0100,2023-10-17 16:38:15.700+0100,2023-10-17 16:38:15.700+0100,,,false,false,,,,,,,,Milestone,Activity-SendToPartner|Milestone-End
